id,species,observed_on,time_observed_at,place,created_at,quality_grade,user,latitude,longitude,num_identification_agreements,num_identification_disagreements,captive,annotations,url,annotations_parsed,life_stage,sex,alive_or_dead
224929977,Northern Diamondback Terrapin,2024-06-24 14:03:44-04:00,,"New Jersey, US",2024-06-24 14:03:48-04:00,research,lrburger,39.7049744167,-74.3307093978,1,0,False,"[{'user_id': 3053684, 'concatenated_attr_val': '1|2', 'controlled_attribute_id': 1, 'votes': [], 'uuid': 'fde8e787-eaa6-422b-acda-be7101466583', 'vote_score': 0, 'controlled_value_id': 2, 'user': {'id': 3053684, 'login': 'lrburger', 'spam': False, 'suspended': False, 'created_at': '2020-05-24T19:48:56+00:00', 'login_autocomplete': 'lrburger', 'login_exact': 'lrburger', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 758, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 758, 'species_count': 11, 'annotated_observations_count': 402, 'universal_search_rank': 758, 'roles': [], 'site_id': 1, 'icon_url': None}}, {'user_id': 3053684, 'concatenated_attr_val': '9|10', 'controlled_attribute_id': 9, 'votes': [], 'uuid': 'df75f151-8b2d-4277-a8a3-56feeb4ceffb', 'vote_score': 0, 'controlled_value_id': 10, 'user': {'id': 3053684, 'login': 'lrburger', 'spam': False, 'suspended': False, 'created_at': '2020-05-24T19:48:56+00:00', 'login_autocomplete': 'lrburger', 'login_exact': 'lrburger', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 758, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 758, 'species_count': 11, 'annotated_observations_count': 402, 'universal_search_rank': 758, 'roles': [], 'site_id': 1, 'icon_url': None}}, {'user_id': 3053684, 'concatenated_attr_val': '17|18', 'controlled_attribute_id': 17, 'votes': [], 'uuid': '2e369996-76f8-45b6-82a0-6b8eac985242', 'vote_score': 0, 'controlled_value_id': 18, 'user': {'id': 3053684, 'login': 'lrburger', 'spam': False, 'suspended': False, 'created_at': '2020-05-24T19:48:56+00:00', 'login_autocomplete': 'lrburger', 'login_exact': 'lrburger', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 758, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 758, 'species_count': 11, 'annotated_observations_count': 402, 'universal_search_rank': 758, 'roles': [], 'site_id': 1, 'icon_url': None}}]",https://www.inaturalist.org/observations/224929977,"[{'user_id': 3053684, 'concatenated_attr_val': '1|2', 'controlled_attribute_id': 1, 'votes': [], 'uuid': 'fde8e787-eaa6-422b-acda-be7101466583', 'vote_score': 0, 'controlled_value_id': 2, 'user': {'id': 3053684, 'login': 'lrburger', 'spam': False, 'suspended': False, 'created_at': '2020-05-24T19:48:56+00:00', 'login_autocomplete': 'lrburger', 'login_exact': 'lrburger', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 758, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 758, 'species_count': 11, 'annotated_observations_count': 402, 'universal_search_rank': 758, 'roles': [], 'site_id': 1, 'icon_url': None}}, {'user_id': 3053684, 'concatenated_attr_val': '9|10', 'controlled_attribute_id': 9, 'votes': [], 'uuid': 'df75f151-8b2d-4277-a8a3-56feeb4ceffb', 'vote_score': 0, 'controlled_value_id': 10, 'user': {'id': 3053684, 'login': 'lrburger', 'spam': False, 'suspended': False, 'created_at': '2020-05-24T19:48:56+00:00', 'login_autocomplete': 'lrburger', 'login_exact': 'lrburger', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 758, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 758, 'species_count': 11, 'annotated_observations_count': 402, 'universal_search_rank': 758, 'roles': [], 'site_id': 1, 'icon_url': None}}, {'user_id': 3053684, 'concatenated_attr_val': '17|18', 'controlled_attribute_id': 17, 'votes': [], 'uuid': '2e369996-76f8-45b6-82a0-6b8eac985242', 'vote_score': 0, 'controlled_value_id': 18, 'user': {'id': 3053684, 'login': 'lrburger', 'spam': False, 'suspended': False, 'created_at': '2020-05-24T19:48:56+00:00', 'login_autocomplete': 'lrburger', 'login_exact': 'lrburger', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 758, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 758, 'species_count': 11, 'annotated_observations_count': 402, 'universal_search_rank': 758, 'roles': [], 'site_id': 1, 'icon_url': None}}]",Adult,Female,Alive
224929280,Northern Diamondback Terrapin,2024-06-24 14:01:14-04:00,,"New Jersey, US",2024-06-24 14:01:18-04:00,research,lrburger,39.7422322617,-74.3486639113,1,0,False,"[{'user_id': 3053684, 'concatenated_attr_val': '1|2', 'controlled_attribute_id': 1, 'votes': [], 'uuid': '9b38bc0d-2970-4e83-b90c-5d7d3e57fd11', 'vote_score': 0, 'controlled_value_id': 2, 'user': {'id': 3053684, 'login': 'lrburger', 'spam': False, 'suspended': False, 'created_at': '2020-05-24T19:48:56+00:00', 'login_autocomplete': 'lrburger', 'login_exact': 'lrburger', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 758, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 758, 'species_count': 11, 'annotated_observations_count': 402, 'universal_search_rank': 758, 'roles': [], 'site_id': 1, 'icon_url': None}}, {'user_id': 3053684, 'concatenated_attr_val': '9|10', 'controlled_attribute_id': 9, 'votes': [], 'uuid': '3f2d3937-2c6b-42fa-a65c-71496b619719', 'vote_score': 0, 'controlled_value_id': 10, 'user': {'id': 3053684, 'login': 'lrburger', 'spam': False, 'suspended': False, 'created_at': '2020-05-24T19:48:56+00:00', 'login_autocomplete': 'lrburger', 'login_exact': 'lrburger', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 758, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 758, 'species_count': 11, 'annotated_observations_count': 402, 'universal_search_rank': 758, 'roles': [], 'site_id': 1, 'icon_url': None}}, {'user_id': 3053684, 'concatenated_attr_val': '17|18', 'controlled_attribute_id': 17, 'votes': [], 'uuid': 'e51f0e82-2f7a-4ea5-9cc4-382bb6be0183', 'vote_score': 0, 'controlled_value_id': 18, 'user': {'id': 3053684, 'login': 'lrburger', 'spam': False, 'suspended': False, 'created_at': '2020-05-24T19:48:56+00:00', 'login_autocomplete': 'lrburger', 'login_exact': 'lrburger', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 758, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 758, 'species_count': 11, 'annotated_observations_count': 402, 'universal_search_rank': 758, 'roles': [], 'site_id': 1, 'icon_url': None}}]",https://www.inaturalist.org/observations/224929280,"[{'user_id': 3053684, 'concatenated_attr_val': '1|2', 'controlled_attribute_id': 1, 'votes': [], 'uuid': '9b38bc0d-2970-4e83-b90c-5d7d3e57fd11', 'vote_score': 0, 'controlled_value_id': 2, 'user': {'id': 3053684, 'login': 'lrburger', 'spam': False, 'suspended': False, 'created_at': '2020-05-24T19:48:56+00:00', 'login_autocomplete': 'lrburger', 'login_exact': 'lrburger', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 758, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 758, 'species_count': 11, 'annotated_observations_count': 402, 'universal_search_rank': 758, 'roles': [], 'site_id': 1, 'icon_url': None}}, {'user_id': 3053684, 'concatenated_attr_val': '9|10', 'controlled_attribute_id': 9, 'votes': [], 'uuid': '3f2d3937-2c6b-42fa-a65c-71496b619719', 'vote_score': 0, 'controlled_value_id': 10, 'user': {'id': 3053684, 'login': 'lrburger', 'spam': False, 'suspended': False, 'created_at': '2020-05-24T19:48:56+00:00', 'login_autocomplete': 'lrburger', 'login_exact': 'lrburger', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 758, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 758, 'species_count': 11, 'annotated_observations_count': 402, 'universal_search_rank': 758, 'roles': [], 'site_id': 1, 'icon_url': None}}, {'user_id': 3053684, 'concatenated_attr_val': '17|18', 'controlled_attribute_id': 17, 'votes': [], 'uuid': 'e51f0e82-2f7a-4ea5-9cc4-382bb6be0183', 'vote_score': 0, 'controlled_value_id': 18, 'user': {'id': 3053684, 'login': 'lrburger', 'spam': False, 'suspended': False, 'created_at': '2020-05-24T19:48:56+00:00', 'login_autocomplete': 'lrburger', 'login_exact': 'lrburger', 'name': None, 'name_autocomplete': None, 'orcid': None, 'icon': None, 'observations_count': 758, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 758, 'species_count': 11, 'annotated_observations_count': 402, 'universal_search_rank': 758, 'roles': [], 'site_id': 1, 'icon_url': None}}]",Adult,Female,Alive
224919764,Northern Diamondback Terrapin,2024-06-24 13:12:38-04:00,,United States,2024-06-24 13:14:33-04:00,research,valentina21109,39.6685725331,-74.0728379047,2,0,False,[],https://www.inaturalist.org/observations/224919764,[],,,
224912564,Northern Diamondback Terrapin,2024-06-09 07:20:00-04:00,,"New Jersey, US",2024-06-24 12:37:59-04:00,research,naturejeanne,39.4756826269,-74.5702090701,1,0,False,"[{'user_id': 3610149, 'concatenated_attr_val': '1|2', 'controlled_attribute_id': 1, 'votes': [], 'uuid': '10e731a4-6032-4626-8ed5-c07c5efec5c4', 'vote_score': 0, 'controlled_value_id': 2, 'user': {'id': 3610149, 'login': 'naturejeanne', 'spam': False, 'suspended': False, 'created_at': '2020-09-14T21:09:38+00:00', 'login_autocomplete': 'naturejeanne', 'login_exact': 'naturejeanne', 'name': 'Sandy Thomas', 'name_autocomplete': 'Sandy Thomas', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/3610149/thumb.jpg?1602002364', 'observations_count': 17871, 'identifications_count': 9438, 'journal_posts_count': 0, 'activity_count': 27309, 'species_count': 2282, 'annotated_observations_count': 80, 'universal_search_rank': 17871, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/3610149/medium.jpg?1602002364'}}, {'user_id': 3610149, 'concatenated_attr_val': '17|19', 'controlled_attribute_id': 17, 'votes': [], 'uuid': '8b3d8856-ca5b-4ad5-979d-3ca732c716a6', 'vote_score': 0, 'controlled_value_id': 19, 'user': {'id': 3610149, 'login': 'naturejeanne', 'spam': False, 'suspended': False, 'created_at': '2020-09-14T21:09:38+00:00', 'login_autocomplete': 'naturejeanne', 'login_exact': 'naturejeanne', 'name': 'Sandy Thomas', 'name_autocomplete': 'Sandy Thomas', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/3610149/thumb.jpg?1602002364', 'observations_count': 17871, 'identifications_count': 9438, 'journal_posts_count': 0, 'activity_count': 27309, 'species_count': 2282, 'annotated_observations_count': 80, 'universal_search_rank': 17871, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/3610149/medium.jpg?1602002364'}}, {'user_id': 3610149, 'concatenated_attr_val': '22|24', 'controlled_attribute_id': 22, 'votes': [], 'uuid': '272a3b84-979b-4013-9df3-8f3d8dc81a10', 'vote_score': 0, 'controlled_value_id': 24, 'user': {'id': 3610149, 'login': 'naturejeanne', 'spam': False, 'suspended': False, 'created_at': '2020-09-14T21:09:38+00:00', 'login_autocomplete': 'naturejeanne', 'login_exact': 'naturejeanne', 'name': 'Sandy Thomas', 'name_autocomplete': 'Sandy Thomas', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/3610149/thumb.jpg?1602002364', 'observations_count': 17871, 'identifications_count': 9438, 'journal_posts_count': 0, 'activity_count': 27309, 'species_count': 2282, 'annotated_observations_count': 80, 'universal_search_rank': 17871, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/3610149/medium.jpg?1602002364'}}]",https://www.inaturalist.org/observations/224912564,"[{'user_id': 3610149, 'concatenated_attr_val': '1|2', 'controlled_attribute_id': 1, 'votes': [], 'uuid': '10e731a4-6032-4626-8ed5-c07c5efec5c4', 'vote_score': 0, 'controlled_value_id': 2, 'user': {'id': 3610149, 'login': 'naturejeanne', 'spam': False, 'suspended': False, 'created_at': '2020-09-14T21:09:38+00:00', 'login_autocomplete': 'naturejeanne', 'login_exact': 'naturejeanne', 'name': 'Sandy Thomas', 'name_autocomplete': 'Sandy Thomas', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/3610149/thumb.jpg?1602002364', 'observations_count': 17871, 'identifications_count': 9438, 'journal_posts_count': 0, 'activity_count': 27309, 'species_count': 2282, 'annotated_observations_count': 80, 'universal_search_rank': 17871, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/3610149/medium.jpg?1602002364'}}, {'user_id': 3610149, 'concatenated_attr_val': '17|19', 'controlled_attribute_id': 17, 'votes': [], 'uuid': '8b3d8856-ca5b-4ad5-979d-3ca732c716a6', 'vote_score': 0, 'controlled_value_id': 19, 'user': {'id': 3610149, 'login': 'naturejeanne', 'spam': False, 'suspended': False, 'created_at': '2020-09-14T21:09:38+00:00', 'login_autocomplete': 'naturejeanne', 'login_exact': 'naturejeanne', 'name': 'Sandy Thomas', 'name_autocomplete': 'Sandy Thomas', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/3610149/thumb.jpg?1602002364', 'observations_count': 17871, 'identifications_count': 9438, 'journal_posts_count': 0, 'activity_count': 27309, 'species_count': 2282, 'annotated_observations_count': 80, 'universal_search_rank': 17871, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/3610149/medium.jpg?1602002364'}}, {'user_id': 3610149, 'concatenated_attr_val': '22|24', 'controlled_attribute_id': 22, 'votes': [], 'uuid': '272a3b84-979b-4013-9df3-8f3d8dc81a10', 'vote_score': 0, 'controlled_value_id': 24, 'user': {'id': 3610149, 'login': 'naturejeanne', 'spam': False, 'suspended': False, 'created_at': '2020-09-14T21:09:38+00:00', 'login_autocomplete': 'naturejeanne', 'login_exact': 'naturejeanne', 'name': 'Sandy Thomas', 'name_autocomplete': 'Sandy Thomas', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/3610149/thumb.jpg?1602002364', 'observations_count': 17871, 'identifications_count': 9438, 'journal_posts_count': 0, 'activity_count': 27309, 'species_count': 2282, 'annotated_observations_count': 80, 'universal_search_rank': 17871, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/3610149/medium.jpg?1602002364'}}]",Adult,,Dead
224725082,Northern Diamondback Terrapin,2024-06-23 12:02:28-04:00,,"New Jersey, US",2024-06-23 16:07:39-04:00,research,ellen555,39.3715938958,-74.6770836,4,1,False,[],https://www.inaturalist.org/observations/224725082,[],,,
224717773,Northern Diamondback Terrapin,2024-06-22 20:35:21-04:00,,"New Jersey, US",2024-06-23 15:38:09-04:00,research,alexwiebe,39.26051796,-75.1315309969,1,0,False,[],https://www.inaturalist.org/observations/224717773,[],,,
224653413,Northern Diamondback Terrapin,2024-06-23 09:48:04-04:00,,"New Jersey, US",2024-06-23 11:27:27-04:00,research,erin_allison,39.5488161346,-74.5959133592,1,0,False,[],https://www.inaturalist.org/observations/224653413,[],,,
224652894,Northern Diamondback Terrapin,2024-06-23 11:24:31-04:00,,"New Jersey, US",2024-06-23 11:25:27-04:00,research,mam14,39.2435279164,-74.5527101002,2,0,False,[],https://www.inaturalist.org/observations/224652894,[],,,
224651817,Northern Diamondback Terrapin,2024-06-23 11:20:23-04:00,,"New Jersey, US",2024-06-23 11:21:52-04:00,research,mam14,39.3280327996,-74.4783559173,1,0,False,[],https://www.inaturalist.org/observations/224651817,[],,,
224645504,Northern Diamondback Terrapin,2024-06-23 10:16:12-04:00,,"New Jersey, US",2024-06-23 10:55:44-04:00,research,erin_allison,39.5626325539,-74.4227729438,1,0,False,[],https://www.inaturalist.org/observations/224645504,[],,,
224644918,Northern Diamondback Terrapin,2024-06-23 10:52:23-04:00,,"New Jersey, US",2024-06-23 10:53:51-04:00,research,mam14,39.3037247764,-74.4356536372,1,0,False,[],https://www.inaturalist.org/observations/224644918,[],,,
224642414,Northern Diamondback Terrapin,2024-06-23 10:42:08-04:00,,"New Jersey, US",2024-06-23 10:43:43-04:00,research,mam14,39.3654701225,-74.5986033714,1,0,False,[],https://www.inaturalist.org/observations/224642414,[],,,
224639528,Diamondback Terrapin,2024-06-23 10:30:21-04:00,,"New Jersey, US",2024-06-23 10:31:36-04:00,research,mam14,39.3440815029,-74.499319617,0,0,False,[],https://www.inaturalist.org/observations/224639528,[],,,
224635829,Northern Diamondback Terrapin,2024-06-23 10:11:28-04:00,,"New Jersey, US",2024-06-23 10:15:33-04:00,research,mam14,39.2738519326,-74.4078613491,1,0,False,[],https://www.inaturalist.org/observations/224635829,[],,,
224605539,Northern Diamondback Terrapin,2024-06-23 07:23:43-04:00,,"New Jersey, US",2024-06-23 07:21:45-04:00,research,cynthia_varamo,39.4196883233,-74.383262152,1,0,False,"[{'user_id': 4579970, 'concatenated_attr_val': '1|2', 'controlled_attribute_id': 1, 'votes': [], 'uuid': '2b9e64f5-19b4-4993-a435-779b3a915d54', 'vote_score': 0, 'controlled_value_id': 2, 'user': {'id': 4579970, 'login': 'cynthia_varamo', 'spam': False, 'suspended': False, 'created_at': '2021-06-13T16:08:30+00:00', 'login_autocomplete': 'cynthia_varamo', 'login_exact': 'cynthia_varamo', 'name': 'Cynthia Varamo', 'name_autocomplete': 'Cynthia Varamo', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/4579970/thumb.jpeg?1623600510', 'observations_count': 133, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 133, 'species_count': 13, 'annotated_observations_count': 95, 'universal_search_rank': 133, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/4579970/medium.jpeg?1623600510'}}, {'user_id': 4579970, 'concatenated_attr_val': '17|19', 'controlled_attribute_id': 17, 'votes': [], 'uuid': '7339cd26-61e5-460a-9b26-9538e2d60bc4', 'vote_score': 0, 'controlled_value_id': 19, 'user': {'id': 4579970, 'login': 'cynthia_varamo', 'spam': False, 'suspended': False, 'created_at': '2021-06-13T16:08:30+00:00', 'login_autocomplete': 'cynthia_varamo', 'login_exact': 'cynthia_varamo', 'name': 'Cynthia Varamo', 'name_autocomplete': 'Cynthia Varamo', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/4579970/thumb.jpeg?1623600510', 'observations_count': 133, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 133, 'species_count': 13, 'annotated_observations_count': 95, 'universal_search_rank': 133, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/4579970/medium.jpeg?1623600510'}}]",https://www.inaturalist.org/observations/224605539,"[{'user_id': 4579970, 'concatenated_attr_val': '1|2', 'controlled_attribute_id': 1, 'votes': [], 'uuid': '2b9e64f5-19b4-4993-a435-779b3a915d54', 'vote_score': 0, 'controlled_value_id': 2, 'user': {'id': 4579970, 'login': 'cynthia_varamo', 'spam': False, 'suspended': False, 'created_at': '2021-06-13T16:08:30+00:00', 'login_autocomplete': 'cynthia_varamo', 'login_exact': 'cynthia_varamo', 'name': 'Cynthia Varamo', 'name_autocomplete': 'Cynthia Varamo', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/4579970/thumb.jpeg?1623600510', 'observations_count': 133, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 133, 'species_count': 13, 'annotated_observations_count': 95, 'universal_search_rank': 133, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/4579970/medium.jpeg?1623600510'}}, {'user_id': 4579970, 'concatenated_attr_val': '17|19', 'controlled_attribute_id': 17, 'votes': [], 'uuid': '7339cd26-61e5-460a-9b26-9538e2d60bc4', 'vote_score': 0, 'controlled_value_id': 19, 'user': {'id': 4579970, 'login': 'cynthia_varamo', 'spam': False, 'suspended': False, 'created_at': '2021-06-13T16:08:30+00:00', 'login_autocomplete': 'cynthia_varamo', 'login_exact': 'cynthia_varamo', 'name': 'Cynthia Varamo', 'name_autocomplete': 'Cynthia Varamo', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/4579970/thumb.jpeg?1623600510', 'observations_count': 133, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 133, 'species_count': 13, 'annotated_observations_count': 95, 'universal_search_rank': 133, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/4579970/medium.jpeg?1623600510'}}]",Adult,,Dead
224604835,Northern Diamondback Terrapin,2024-06-23 07:18:03-04:00,,"New Jersey, US",2024-06-23 07:16:20-04:00,research,cynthia_varamo,39.5670271324,-74.3643718361,1,0,False,"[{'uuid': 'e3607470-3e9e-4692-a296-10831c5bc90b', 'controlled_attribute_id': 1, 'controlled_value_id': 2, 'concatenated_attr_val': '1|2', 'user_id': 4579970, 'votes': [], 'user': {'id': 4579970, 'login': 'cynthia_varamo', 'spam': False, 'suspended': False, 'created_at': '2021-06-13T16:08:30+00:00', 'login_autocomplete': 'cynthia_varamo', 'login_exact': 'cynthia_varamo', 'name': 'Cynthia Varamo', 'name_autocomplete': 'Cynthia Varamo', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/4579970/thumb.jpeg?1623600510', 'observations_count': 133, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 133, 'species_count': 13, 'annotated_observations_count': 95, 'universal_search_rank': 133, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/4579970/medium.jpeg?1623600510'}, 'vote_score': 0}, {'uuid': '8125855c-fd4c-4291-bfff-560e2a63fc4d', 'controlled_attribute_id': 17, 'controlled_value_id': 19, 'concatenated_attr_val': '17|19', 'user_id': 4579970, 'votes': [], 'user': {'id': 4579970, 'login': 'cynthia_varamo', 'spam': False, 'suspended': False, 'created_at': '2021-06-13T16:08:30+00:00', 'login_autocomplete': 'cynthia_varamo', 'login_exact': 'cynthia_varamo', 'name': 'Cynthia Varamo', 'name_autocomplete': 'Cynthia Varamo', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/4579970/thumb.jpeg?1623600510', 'observations_count': 133, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 133, 'species_count': 13, 'annotated_observations_count': 95, 'universal_search_rank': 133, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/4579970/medium.jpeg?1623600510'}, 'vote_score': 0}]",https://www.inaturalist.org/observations/224604835,"[{'uuid': 'e3607470-3e9e-4692-a296-10831c5bc90b', 'controlled_attribute_id': 1, 'controlled_value_id': 2, 'concatenated_attr_val': '1|2', 'user_id': 4579970, 'votes': [], 'user': {'id': 4579970, 'login': 'cynthia_varamo', 'spam': False, 'suspended': False, 'created_at': '2021-06-13T16:08:30+00:00', 'login_autocomplete': 'cynthia_varamo', 'login_exact': 'cynthia_varamo', 'name': 'Cynthia Varamo', 'name_autocomplete': 'Cynthia Varamo', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/4579970/thumb.jpeg?1623600510', 'observations_count': 133, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 133, 'species_count': 13, 'annotated_observations_count': 95, 'universal_search_rank': 133, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/4579970/medium.jpeg?1623600510'}, 'vote_score': 0}, {'uuid': '8125855c-fd4c-4291-bfff-560e2a63fc4d', 'controlled_attribute_id': 17, 'controlled_value_id': 19, 'concatenated_attr_val': '17|19', 'user_id': 4579970, 'votes': [], 'user': {'id': 4579970, 'login': 'cynthia_varamo', 'spam': False, 'suspended': False, 'created_at': '2021-06-13T16:08:30+00:00', 'login_autocomplete': 'cynthia_varamo', 'login_exact': 'cynthia_varamo', 'name': 'Cynthia Varamo', 'name_autocomplete': 'Cynthia Varamo', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/4579970/thumb.jpeg?1623600510', 'observations_count': 133, 'identifications_count': 0, 'journal_posts_count': 0, 'activity_count': 133, 'species_count': 13, 'annotated_observations_count': 95, 'universal_search_rank': 133, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/4579970/medium.jpeg?1623600510'}, 'vote_score': 0}]",Adult,,Dead
